1.0	0.5927029540229658
1.2105263157894737	1.8093095415533
1.4210526315789473	2.694002646712625
1.631578947368421	2.067817783291586
1.8421052631578947	2.2357131868000097
2.052631578947368	2.910195892046744
2.263157894736842	2.6738866462192026
2.473684210526316	2.9273344229707345
2.6842105263157894	10.73131759596029
2.894736842105263	3.157035848207093
3.1052631578947367	3.805332034978369
3.3157894736842106	9.003582624851513
3.526315789473684	4.715896359762761
3.736842105263158	4.433115469333477
3.9473684210526314	9.0123411015629
4.157894736842105	5.126501865029034
4.368421052631579	5.3303875035004324
4.578947368421053	5.248355881872142
4.789473684210526	5.290494079093537
5.0	4.742058266741753
